symbol,tier,sector,reported_date,report_time,earnings_source,reported_eps,estimated_eps,surprise_percentage,day0_date,day0_close,pre_earnings_momentum_pct,drift_5d_pct,drift_10d_pct,spy_drift_5d_pct,spy_drift_10d_pct,abnormal_drift_5d_pct,abnormal_drift_10d_pct,drift_20d_pct,spy_drift_20d_pct,abnormal_drift_20d_pct,volume_spike_ratio,volatility_change_ratio
CATO,small,Consumer,2017-08-17,post-market,yfinance,-0.03,0.11,-127.27,2017-08-18,8.1737699508667,-12.26,1.25,0.44,0.76,2.11,0.49,-1.67,2.14,2.89,-0.75,2.08,0.85
CATO,small,Consumer,2018-03-22,post-market,yfinance,-0.14,-0.6,76.67,2018-03-23,9.115111351013184,6.18,3.76,15.61,-0.22,1.14,3.98,14.47,16.39,3.3,13.09,1.06,1.11
CATO,small,Consumer,2018-05-24,post-market,yfinance,0.94,0.87,8.05,2018-05-25,14.122279167175293,20.94,10.54,12.38,1.01,2.36,9.53,10.02,18.88,-0.42,19.3,3.25,0.36
CATO,small,Consumer,2018-08-23,post-market,yfinance,0.26,0.3,-13.33,2018-08-24,13.949278831481934,-8.71,0.85,0.85,0.97,0.21,-0.12,0.64,0.23,1.22,-0.99,2.15,0.5
CR,mid,Industrials,2023-05-10,post-market,yfinance,1.25,0.85,47.82,2023-05-11,73.17952728271484,8.98,0.04,1.34,1.72,0.61,-1.68,0.73,8.39,4.31,4.08,1.89,0.7
CR,mid,Industrials,2023-07-25,post-market,yfinance,1.1,0.93,18.47,2023-07-26,91.93391418457031,0.63,-1.17,-4.18,-1.18,-2.14,0.01,-2.04,-6.55,-2.74,-3.81,1.1,0.89
CR,mid,Industrials,2023-10-23,post-market,yfinance,1.03,0.87,18.92,2023-10-24,92.49275970458984,7.89,3.65,6.41,-1.28,3.14,4.93,3.27,13.6,7.0,6.6,5.48,1.02
CR,mid,Industrials,2024-01-29,post-market,yfinance,0.9,0.83,8.91,2024-01-30,121.33647155761719,5.18,1.51,-0.67,0.63,0.65,0.88,-1.32,0.53,3.13,-2.6,2.56,0.85
CR,mid,Industrials,2024-04-22,post-market,yfinance,1.22,1.13,8.37,2024-04-23,136.50222778320312,4.82,1.38,5.16,-0.73,2.27,2.11,2.89,7.12,5.08,2.04,2.5,1.26
CR,mid,Industrials,2024-07-29,post-market,yfinance,1.3,1.24,4.9,2024-07-30,149.8654022216797,-3.41,-4.54,-0.27,-3.66,0.01,-0.88,-0.28,1.31,3.61,-2.3,2.44,2.09
CR,mid,Industrials,2024-10-28,post-market,yfinance,1.38,1.32,4.54,2024-10-29,157.4161834716797,6.62,6.39,11.43,-0.87,2.6,7.26,8.83,16.44,3.25,13.19,2.42,1.17
CR,mid,Industrials,2025-01-27,post-market,yfinance,1.26,1.21,4.3,2025-01-28,174.43096923828125,8.22,-2.61,-2.17,-0.45,0.13,-2.16,-2.3,-7.27,-1.65,-5.62,3.08,0.71
CR,mid,Industrials,2025-04-28,post-market,yfinance,1.39,1.31,6.5,2025-04-29,157.849853515625,13.15,4.78,10.71,0.81,5.87,3.97,4.84,8.42,6.03,2.39,2.08,0.33
CR,mid,Industrials,2025-07-28,post-market,yfinance,1.49,1.33,11.7,2025-07-29,197.3383026123047,6.05,-1.33,-0.52,-1.15,1.17,-0.18,-1.69,-1.35,1.56,-2.91,2.42,0.86
CR,mid,Industrials,2025-10-27,post-market,yfinance,1.64,1.49,10.3,2025-10-28,190.54258728027344,1.2,-1.63,-1.63,-1.72,-0.59,0.09,-1.04,-4.42,-1.75,-2.67,2.02,0.78
CR,mid,Industrials,2026-01-26,post-market,yfinance,1.53,1.41,8.17,2026-01-27,185.14764404296875,-9.79,2.56,6.93,-0.86,-0.48,3.42,7.41,9.67,-0.34,10.01,5.97,1.35
CR,mid,Industrials,2026-04-27,post-market,yfinance,1.65,1.45,13.96,2026-04-28,177.67996215820312,-4.01,-1.15,1.49,1.7,3.72,-2.85,-2.23,0.56,5.45,-4.89,2.51,0.7
EWBC,mid,Financials,2014-04-16,post-market,yfinance,0.54,0.53,2.05,2014-04-17,27.36980438232422,4.93,-2.31,-2.49,-0.05,0.9,-2.26,-3.39,-8.67,0.89,-9.56,1.18,0.7
EWBC,mid,Financials,2014-07-16,post-market,yfinance,0.58,0.58,-0.52,2014-07-17,26.381221771240234,-3.5,2.32,-0.76,1.5,-1.34,0.82,0.58,-2.01,0.03,-2.04,1.27,1.1
EWBC,mid,Financials,2014-10-20,post-market,yfinance,0.62,0.6,3.06,2014-10-21,26.166025161743164,5.45,4.85,9.27,2.24,3.61,2.61,5.66,8.03,5.92,2.11,2.16,0.84
EWBC,mid,Financials,2015-01-21,post-market,yfinance,0.65,0.65,-0.34,2015-01-22,29.417875289916992,4.56,-3.03,2.49,-1.99,0.01,-1.04,2.48,7.03,2.49,4.54,2.55,1.36
EWBC,mid,Financials,2015-04-21,post-market,yfinance,0.69,0.64,7.9,2015-04-22,32.60375213623047,0.38,-0.97,-1.74,-0.03,-1.23,-0.94,-0.51,4.08,1.07,3.01,2.82,1.4
EWBC,mid,Financials,2015-07-15,post-market,yfinance,0.68,0.65,4.75,2015-07-16,34.832515716552734,0.68,1.05,0.39,-1.0,-0.7,2.05,1.09,-0.16,-1.71,1.55,1.91,0.78
EWBC,mid,Financials,2015-10-21,post-market,yfinance,0.65,0.65,0.48,2015-10-22,30.58307456970215,0.72,6.54,7.39,1.74,2.38,4.8,5.01,8.75,1.6,7.15,1.39,1.33
EWBC,mid,Financials,2016-01-27,post-market,yfinance,0.63,0.65,-3.31,2016-01-28,25.26120948791504,-4.93,0.63,-13.65,1.32,-3.3,-0.69,-10.35,-4.33,3.16,-7.49,3.49,1.2
EWBC,mid,Financials,2016-04-20,post-market,yfinance,0.74,0.67,10.31,2016-04-21,29.660327911376953,6.52,1.31,-3.31,-0.73,-1.91,2.04,-1.4,0.03,-2.28,2.31,3.11,0.92
EWBC,mid,Financials,2016-07-20,post-market,yfinance,0.71,0.69,2.8,2016-07-21,27.41282081604004,-3.48,0.7,-2.02,0.23,0.06,0.47,-2.08,0.7,1.2,-0.5,1.63,0.35
EWBC,mid,Financials,2016-10-19,post-market,yfinance,0.76,0.69,9.45,2016-10-20,31.916311264038086,4.49,-0.05,-3.08,-0.33,-2.38,0.28,-0.7,17.92,2.39,15.53,1.15,0.54
EWBC,mid,Financials,2017-01-25,post-market,yfinance,0.7,0.71,-2.07,2017-01-26,43.50843048095703,9.44,-6.22,-2.16,-0.68,0.55,-5.54,-2.71,-0.23,3.23,-3.46,2.86,1.21
EWBC,mid,Financials,2017-04-19,post-market,yfinance,0.88,0.74,18.96,2017-04-20,43.22959518432617,4.95,4.78,4.46,1.39,1.45,3.39,3.01,1.5,0.61,0.89,2.51,1.14
EWBC,mid,Financials,2017-07-20,post-market,yfinance,0.81,0.8,0.73,2017-07-21,46.25516891479492,-0.71,-0.32,2.22,0.01,0.21,-0.33,2.01,-4.01,-1.69,-2.32,0.85,1.64
EWBC,mid,Financials,2017-10-19,post-market,yfinance,0.89,0.87,2.54,2017-10-20,49.976566314697266,4.67,-0.29,-2.36,0.23,0.52,-0.52,-2.88,-5.34,0.29,-5.63,1.56,0.58
EWBC,mid,Financials,2018-01-25,post-market,yfinance,0.87,0.91,-4.67,2018-01-26,55.9438591003418,0.72,-3.61,-5.98,-3.88,-8.75,0.27,2.77,-1.72,-3.03,1.31,0.79,2.4
EWBC,mid,Financials,2018-04-19,post-market,yfinance,1.13,0.99,13.75,2018-04-20,53.71049118041992,6.52,2.9,3.14,-0.02,-0.22,2.92,3.36,7.86,1.77,6.09,0.92,0.41
EWBC,mid,Financials,2018-07-19,post-market,yfinance,1.18,1.08,8.79,2018-07-20,54.43739700317383,3.11,-0.41,-1.43,0.62,1.4,-1.03,-2.83,-2.12,1.92,-4.04,1.2,0.74
EWBC,mid,Financials,2018-10-18,post-market,yfinance,1.17,1.14,2.39,2018-10-19,44.41044998168945,-3.69,-4.55,0.09,-3.95,-1.58,-0.6,1.67,-1.15,-0.91,-0.24,1.49,1.44
EWBC,mid,Financials,2019-01-24,post-market,yfinance,1.18,1.16,1.54,2019-01-25,43.37958908081055,6.1,-2.07,-0.38,1.61,1.76,-3.68,-2.14,6.66,5.17,1.49,1.23,0.89
EWBC,mid,Financials,2019-04-18,post-market,yfinance,1.16,1.22,-4.62,2019-04-22,41.65617752075195,-3.99,4.04,5.55,1.24,0.88,2.8,4.67,-4.67,-2.18,-2.49,1.05,0.54
EWBC,mid,Financials,2019-07-18,post-market,yfinance,1.24,1.23,0.88,2019-07-19,39.26681900024414,0.77,4.58,-6.14,1.63,-1.53,2.95,-4.61,-14.47,-2.8,-11.67,1.36,1.38
EWBC,mid,Financials,2019-10-17,post-market,yfinance,1.17,1.2,-2.11,2019-10-18,34.75274658203125,-3.53,5.5,8.33,1.22,2.74,4.28,5.59,9.37,4.64,4.73,2.34,0.74
EWBC,mid,Financials,2020-01-23,post-market,yfinance,1.28,1.15,10.86,2020-01-24,41.68549346923828,4.3,-6.34,-2.6,-2.14,1.04,-4.2,-3.64,-11.25,-1.93,-9.32,1.46,1.14
EWBC,mid,Financials,2020-04-23,post-market,yfinance,1.0,0.97,3.6,2020-04-24,25.865795135498047,8.43,12.41,16.45,-0.06,3.35,12.47,13.1,11.74,4.41,7.33,0.73,0.63
EWBC,mid,Financials,2020-07-23,post-market,yfinance,0.7,0.74,-5.83,2020-07-24,30.568344116210938,3.82,-2.67,4.42,1.76,4.27,-4.43,0.15,1.99,5.8,-3.81,0.71,0.56
EWBC,mid,Financials,2020-10-22,post-market,yfinance,1.12,0.95,18.35,2020-10-23,33.192352294921875,4.61,-4.16,-2.38,-5.56,1.27,1.4,-3.65,13.99,2.76,11.23,2.21,2.25
EWBC,mid,Financials,2021-01-28,post-market,yfinance,1.13,1.03,10.21,2021-01-29,52.266929626464844,-3.94,7.82,12.65,4.77,6.1,3.05,6.55,25.21,5.27,19.94,0.85,0.44
EWBC,mid,Financials,2021-04-22,post-market,yfinance,1.44,1.24,15.75,2021-04-23,66.74262237548828,2.01,0.42,3.79,0.13,1.29,0.29,2.5,0.96,-0.43,1.39,1.27,0.43
EWBC,mid,Financials,2021-07-22,post-market,yfinance,1.57,1.39,12.77,2021-07-23,64.41152954101562,5.49,-2.33,3.49,-0.33,0.58,-2.0,2.91,-1.93,0.78,-2.71,0.94,0.67
EWBC,mid,Financials,2021-10-21,post-market,yfinance,1.57,1.5,4.32,2021-10-22,74.8401870727539,2.22,-5.71,-1.22,1.35,3.4,-7.06,-4.62,-3.68,3.48,-7.16,1.23,1.41
EWBC,mid,Financials,2022-01-27,post-market,yfinance,1.52,1.57,-2.97,2022-01-28,74.652587890625,1.64,5.18,7.41,1.53,-0.34,3.65,7.75,4.63,-1.2,5.83,1.66,0.99
EWBC,mid,Financials,2022-04-21,post-market,yfinance,1.66,1.52,9.44,2022-04-22,69.25719451904297,3.58,-7.67,-5.26,-3.3,-3.45,-4.37,-1.81,-10.78,-8.55,-2.23,1.51,1.67
EWBC,mid,Financials,2022-07-21,post-market,yfinance,1.81,1.7,6.59,2022-07-22,62.64535903930664,5.2,3.35,1.12,4.28,4.65,-0.93,-3.53,9.92,6.85,3.07,0.79,1.1
EWBC,mid,Financials,2022-10-20,post-market,yfinance,2.08,2.1,-0.88,2022-10-21,60.16178894042969,-3.56,7.41,5.57,3.94,0.55,3.47,5.02,1.36,5.81,-4.45,1.58,0.7
EWBC,mid,Financials,2023-01-26,post-market,yfinance,2.37,2.24,5.76,2023-01-27,68.88065338134766,11.53,3.96,2.84,1.64,0.58,2.32,2.26,1.87,-1.96,3.83,1.62,0.79
EWBC,mid,Financials,2023-04-20,post-market,yfinance,2.32,2.2,5.42,2023-04-21,50.01918411254883,4.42,-4.8,-18.57,0.9,0.1,-5.7,-18.67,-10.67,1.56,-12.23,0.62,1.93
EWBC,mid,Financials,2023-07-20,post-market,yfinance,2.2,2.2,-0.23,2023-07-21,54.22624969482422,3.41,6.51,4.79,1.05,-1.19,5.46,5.98,-6.2,-3.47,-2.73,1.4,1.36
EWBC,mid,Financials,2023-10-19,post-market,yfinance,2.02,2.03,-0.35,2023-10-20,47.793174743652344,1.9,2.25,15.85,-2.5,3.21,4.75,12.64,22.26,7.03,15.23,1.86,1.1
